country_name,indicator_name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,country_code
Benin,Max Food Inflation Shock,4.669887244746418,12.691132110977389,5.108358252804646,1.5847863664824713,14.866979456594787,6.90161545563075,6.920904497463032,34.27081706050079,14.224137757625211,13.823647449313924,14.855433757563109,7.850133323203035,7.609431007107781,2.832655357192837,6.976338143465588,10.78692073954457,5.913043348948732,5.968185646983826,6.995446597129806,9.454545392085546,11.91542292424501,15.45814295183996,10.849963094959513,6.649765984477862,BEN
Bermuda,Max Food Inflation Shock,2.2111750596184754,1.9600716178980182,2.0236078639000787,2.4793395776143035,2.9838713564927177,2.8972850952346585,3.8671097848175684,9.115263967358512,8.40000048767402,3.655352233620235,3.030302995235745,4.549214742052632,3.7037044826378596,3.9412669010680634,3.7290721862230036,2.3989751444304153,3.254437383789921,3.01849995025556,3.326996768055057,3.7718489077690265,3.7885461184080427,10.553633043778587,10.109519535714862,4.916792370799317,BMU
Bhutan,Max Food Inflation Shock,1.5218018917318776,1.9986562314184164,1.90579809952085,3.1443432675871685,5.794521615206438,6.6735200380019455,9.541751610533078,12.582513706136167,11.492849063228583,13.475889868348867,10.996584844079749,18.34620957859807,14.280492379657828,12.788137158669688,5.322217737076551,6.265913824360858,8.940904536447626,7.996161591056383,4.338987312564191,16.689282453011444,16.563734739433066,6.241843169231465,6.2122813477826,7.1440724240315,BTN
Bolivia (Plurinational State of),Max Food Inflation Shock,4.871537931298486,1.6700758159207352,6.266717026508273,7.419007395359101,7.519934647346105,7.464543784987709,21.132339937128354,34.42299261351802,17.63266926063316,11.613650899345341,18.515442991014574,5.596445541309825,14.642951811631711,13.779879553000395,9.515260498620304,9.619711548664501,5.801448079057048,5.0373912312231095,8.8543946986114,2.6060234353759926,2.7594456199766526,6.586323939060046,6.824396620791817,15.39631994785331,BOL
Bosnia and Herzegovina,Max Food Inflation Shock,1.6093650880262045,1.5838747605912085,1.559179312980552,1.5352421352042844,3.831884915627981,9.822827291244485,10.001292735416367,15.826931344279526,4.706844026252632,3.4318144913812354,8.26134397194338,2.723735797885185,2.82484293113201,-0.669184150769031,0.6924271997311715,-0.6715081726270111,2.442488046132696,1.3350213943822187,1.6394406671848216,1.598754392073709,10.578862137148025,26.176148258007782,21.962784639076727,4.8887849423329355,BIH
Botswana,Max Food Inflation Shock,4.60872714919911,11.244291873149681,11.533086601406751,5.630025480496137,8.759123795279278,16.14458077553602,15.478615549190788,25.089606045717815,22.354948715238287,4.583900993993062,9.01343000618331,8.928114831301027,7.487894524208061,3.614987758066146,2.2905611317217245,3.962944689532355,4.416435942620134,0.392542118753747,2.9999999334904714,4.30950043411733,12.555893545331953,16.909132972335918,17.759534766461638,5.940383764240464,BWA
Brazil,Max Food Inflation Shock,9.625998017174142,19.508518979780632,26.970279638516658,6.140719342569834,5.579133856364393,1.3088917305271064,10.770760174819927,15.789638355092684,10.275983238158549,10.387450529524633,10.42031926974969,10.396881298752646,13.997189755257256,8.213932488817433,12.008111351131735,13.916606358170714,6.560869112031731,4.134229571957304,7.300892480135968,15.96547982481631,15.05711331367252,14.734513900167666,11.05990757771782,7.700976967688744,BRA
British Virgin Islands,Max Food Inflation Shock,4.259094635513838,3.9787795730947817,1.6849202785319317,1.6475035223636025,3.4206212745754083,5.775648605533323,3.103405301037254,3.233405050933791,3.1599700195302782,3.0897964984315074,2.902849960976117,2.575352343615611,5.162155234069377,3.324706414618417,3.9764804229409645,2.842163866347658,1.5108496805853022,2.1545873619864597,0.9831802148249302,0.9999994307863469,3.199999976679546,,,,VGB
Brunei Darussalam,Max Food Inflation Shock,2.241645254829283,-0.324998902517426,2.500548186065421,2.4493769768474616,2.8331529236632624,0.8990755375568371,2.493816281993233,3.4828066173453687,2.3343588454054043,-0.3244840249999492,0.03437039551459353,0.05693079229351916,0.6465554690123998,0.4964888596779904,1.508940120028246,0.8793105276093005,2.2262427255188344,2.990133981314669,-0.3538680984270792,4.702763576043201,4.0765357969293925,6.973642851495576,4.797019426140525,2.073834423646148,BRN
Bulgaria,Max Food Inflation Shock,11.73464603439205,6.801392589413102,8.50346003350233,10.23863483598484,8.461480436689218,7.605896777775811,25.6789650354585,25.328710513391893,5.78322141139942,4.726293311975005,9.902735426232612,6.642226091601944,6.953415998833967,0.31764998821151025,1.5943582226310093,2.020466031594803,5.146463088552955,3.261980501841788,6.980147751731414,8.021880528266156,8.923122196998467,26.603005090762966,24.939327884077066,5.060392005474568,BGR
